iso_code,country,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccine_id,vaccine_names,source_id,source_name,source_website,dropout_date,vaccine_count,coverage_group,daily_vaccination_7d_avg,vaccination_momentum
SWE,Sweden,2021-02-12,0,0,0,0,15803,0.0,3.35,0.0,1565,"V008, V009","Oxford/AstraZeneca, Pfizer/BioNTech",S136,Public Health Agency of Sweden,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/vaccination-mot-covid-19/statistik/statistik-over-registrerade-vaccinationer-covid-19/,0.0,2,Low,9303.142857142857,0.0
EGY,Egypt,2021-02-12,0,0,0,0,2915,0.0,0.0,0.0,28,"V002, V008, V015, V017","BBIBP-CorV, Oxford/AstraZeneca, Sinovac, Sputnik V",S001,World Health Organization,https://covid19.who.int/,0.0,4,Low,1539.428571428571,0.0
CAN,Canada,2021-02-12,1221839,955013,266826,35150,25563,3.24,2.53,0.71,677,"V007, V008, V009","Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",S028,Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html,72.06048504051778,3,Low,15898.285714285714,2.0921741735204065
GIB,Gibraltar,2021-02-12,24195,15600,8595,1092,846,71.81,46.3,25.51,25111,V009,Pfizer/BioNTech,S058,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1403686370242084865,44.90384615384615,1,Low,641.1428571428571,3.496590204587725
OWID_WLS,Wales,2021-02-12,753669,749445,4224,33715,27743,23.9,23.77,0.13,8799,"V007, V008, V009","Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",S046,Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare,99.43638292336328,3,Low,17186.714285714286,3.681058926398724
POL,Poland,2021-02-12,2071009,1446102,624907,77270,64749,5.47,3.82,1.65,1711,"V006, V007, V008, V009","Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",S114,Ministry of Health,https://www.gov.pl/web/szczepimysie/raport-szczepien-przeciwko-covid-19,56.78679650536408,4,Low,41098.0,3.126447060345947
MMR,Myanmar,2021-02-12,0,0,0,0,12222,0.0,0.7,0.0,225,V008,Oxford/AstraZeneca,S001,World Health Organization,https://covid19.who.int/,0.0,1,Low,25777.571428571428,0.0
LTU,Lithuania,2021-02-12,154367,99125,55242,7306,4130,5.67,3.64,2.03,1517,"V006, V007, V008, V009","Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",S086,Ministry of Health,https://experience.arcgis.com/experience/cab84dcfe0464c2a8050a78f817924ca/page/page_3/,44.2703656998739,4,Low,3391.1428571428573,2.675442290126776
NCL,New Caledonia,2021-02-12,0,0,0,0,100,0.0,0.59,0.0,350,V009,Pfizer/BioNTech,S033,SPC Public Health Division,https://stats.pacificdata.org/vis?tm=covid&pg=0&df[ds]=SPC2&df[id]=DF_COVID_VACCINATION&df[ag]=SPC&df[vs]=1.0,0.0,1,Low,84.33333333333333,0.0
QAT,Qatar,2021-02-12,0,0,0,0,4286,0.0,0.0,0.0,1488,"V007, V009","Moderna, Pfizer/BioNTech",S116,Ministry of Public Health,https://covid19.moph.gov.qa/EN/Pages/Vaccination-Program-Data.aspx,0.0,2,Low,2848.428571428572,0.0
TCA,Turks and Caicos Islands,2021-02-12,0,0,0,0,312,0.0,16.62,0.0,8058,V009,Pfizer/BioNTech,S001,World Health Organization,https://covid19.who.int/,0.0,1,Low,312.0,0.0
DZA,Algeria,2021-02-12,0,0,0,0,3748,0.0,0.0,0.0,85,"V008, V017","Oxford/AstraZeneca, Sputnik V",S003,Ministry of Health,https://english.aawsat.com/home/article/3013471/muslim-brotherhood-parties-hope-sweep-algeria-elections,0.0,2,Low,2238.8571428571427,0.0
DEU,Germany,2021-02-12,4054849,2650501,1404354,155209,120977,4.84,3.16,1.68,1444,"V006, V007, V008, V009","Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",S057,Robert Koch Institut,https://impfdashboard.de/,47.01552649857518,4,Low,82249.85714285714,2.983514305958126
BEL,Belgium,2021-02-12,611973,389184,223561,34780,20637,5.28,3.36,1.93,1781,"V006, V007, V008, V009","Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",S016,Sciensano,https://epistat.wiv-isp.be/covid/,42.55647714191745,4,Low,10484.285714285714,3.372207597394003
BGD,Bangladesh,2021-02-12,0,0,0,0,82667,0.0,0.21,0.0,502,V008,Oxford/AstraZeneca,S014,Directorate General of Health Services,http://103.247.238.92/webportal/pages/covid19-vaccination-update.php,0.0,1,Low,28469.571428571428,0.0
NPL,Nepal,2021-02-12,0,0,0,0,15236,0.0,0.54,0.0,523,"V008, V012","Oxford/AstraZeneca, Sinopharm/Beijing",S100,Government of Nepal,https://covid19.mohp.gov.np/covid/englishSituationReport/60cdcbdabc01a_SitRep496_COVID-19_19-06-2021_EN.pdf,0.0,2,Low,17305.285714285714,0.0
DNK,Denmark,2021-02-12,383215,218855,164360,19672,9426,6.62,3.78,2.84,1627,"V006, V007, V009","Johnson&Johnson, Moderna, Pfizer/BioNTech",S041,Statens Serum Institute,https://covid19.ssi.dk/overvagningsdata/download-fil-med-vaccinationsdata,24.900047976971056,3,Low,6960.857142857143,2.45971582531999
MAR,Morocco,2021-02-12,1112103,0,0,256785,100553,3.01,0.0,0.0,2724,"V008, V012","Oxford/AstraZeneca, Sinopharm/Beijing",S098,Ministry of Health,http://www.covidmaroc.ma/pages/Accueilfr.aspx,0.0,2,Low,59578.0,9.04169847577068
SYC,Seychelles,2021-02-12,0,0,0,0,2203,0.0,38.59,0.0,22402,"V008, V012","Oxford/AstraZeneca, Sinopharm/Beijing",S127,Extended Programme for Immunisation,https://www.youtube.com/watch?v=8kSdOu5QEiw&ab_channel=SBC,0.0,2,Low,1716.0,0.0
PRT,Portugal,2021-02-12,492777,326146,166631,32099,13510,4.83,3.2,1.63,1325,"V006, V007, V008, V009","Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",S115,Directorate General for Health via Data Science for Social Good,https://github.com/dssg-pt/covid19pt-data,48.90907752969529,4,Low,10061.42857142857,2.7416052291401587
CHL,Chile,2021-02-12,1892471,1836699,55772,229451,185146,9.9,9.61,0.29,9685,"V003, V008, V009, V015","CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",S030,Department of Statistics and Health Information via github.com/juancri/covid19-vaccination,https://www.gob.cl/yomevacuno/,96.96346543445604,4,Low,75913.85714285714,9.7832939051642
AUT,Austria,2021-02-12,460842,279986,180856,26911,16756,5.12,3.11,2.01,1860,"V006, V007, V008, V009","Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",S010,Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/,35.40534169565621,4,Low,8490.42857142857,3.6359533202268888
CYM,Cayman Islands,2021-02-12,15543,9172,6371,0,574,23.65,13.96,9.69,8734,"V008, V009","Oxford/AstraZeneca, Pfizer/BioNTech",S029,Cayman Islands Government,https://www.exploregov.ky/coronavirus-statistics,30.538595726122985,2,Low,385.2857142857143,3.692980763044457
LIE,Liechtenstein,2021-02-12,1174,844,330,30,47,3.08,2.21,0.87,1232,"V007, V009","Moderna, Pfizer/BioNTech",S085,Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=FL,60.90047393364929,2,Low,26.142857142857142,4.003407155025554
HRV,Croatia,2021-02-12,0,0,0,0,2555,0.0,1.58,0.0,622,"V007, V008, V009","Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",S036,Ministry of Health,https://www.koronavirus.hr,0.0,3,Low,1943.142857142857,0.0
FLK,Falkland Islands,2021-02-12,0,0,0,0,189,0.0,0.0,0.0,54264,V008,Oxford/AstraZeneca,S052,Government of the Falkland Islands,https://www.facebook.com/FalkIandsGov/posts/4401230323224594,0.0,1,Low,189.0,0.0
MUS,Mauritius,2021-02-12,0,0,0,0,227,0.0,0.02,0.0,178,"V002, V004, V008","BBIBP-CorV, Covaxin, Oxford/AstraZeneca",S001,World Health Organization,https://covid19.who.int/,0.0,3,Low,114.42857142857144,0.0
NOR,Norway,2021-02-12,312054,237694,74360,11830,12300,5.76,4.38,1.37,2269,"V007, V009","Moderna, Pfizer/BioNTech",S106,Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/,68.71608033858658,2,Low,6529.142857142857,3.941625487896325
ROU,Romania,2021-02-12,1048797,679333,369464,39376,32464,5.45,3.53,1.92,1688,"V006, V007, V008, V009","Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",S117,Government of Romania via datelazi.ro,https://datelazi.ro/,45.61371227365666,4,Low,18588.14285714286,3.0953559173033485
SAU,Saudi Arabia,2021-02-12,0,0,0,0,486,0.0,0.0,0.0,14,"V008, V009","Oxford/AstraZeneca, Pfizer/BioNTech",S125,Saudi Health Council,https://covid19.moh.gov.sa/,0.0,2,Low,6689.571428571428,0.0
RUS,Russia,2021-02-12,0,0,0,0,88538,0.0,0.69,0.0,607,"V005, V017","EpiVacCorona, Sputnik V",S118,Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats,0.0,2,Low,79736.0,0.0
FRO,Faeroe Islands,2021-02-12,0,0,0,0,120,0.0,8.46,0.0,2456,"V007, V009","Moderna, Pfizer/BioNTech",S051,Government of the Faeroe Islands,https://corona.fo/api,0.0,2,Low,90.28571428571428,0.0
GBR,United Kingdom,2021-02-12,15091696,14556827,534869,549378,445204,22.23,21.44,0.79,6558,"V007, V008, V009","Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",S046,Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare,96.32564843973208,3,Low,323819.8571428572,2.949993161802358
ECU,Ecuador,2021-02-12,0,0,0,0,151,0.0,0.04,0.0,9,"V008, V009, V015","Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",S044,Government of Ecuador via Ecuacovid,https://github.com/andrab/ecuacovid,0.0,3,Low,349.85714285714283,0.0
CYP,Cyprus,2021-02-12,0,0,0,0,1569,0.0,2.6,0.0,1791,"V006, V007, V008, V009","Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",S039,Ministry of Health,https://www.moh.gov.cy/moh/moh.nsf/All/0EFA027144C9E54AC22586BE0032B2F5,0.0,4,Low,1020.0,0.0
MLT,Malta,2021-02-12,48474,33735,14739,2130,1828,10.98,7.64,3.34,4140,"V006, V007, V008, V009","Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",S092,COVID-19 Malta Public Health Response Team,https://github.com/COVID19-Malta/COVID19-Cases,56.30947087594487,4,Low,1431.428571428571,3.771093782233775
MEX,Mexico,2021-02-12,726002,640115,85887,555,3669,0.56,0.5,0.07,28,"V003, V008, V009, V015, V017","CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",S093,Secretary of Health,https://www.gob.mx/cms/uploads/attachment/file/647167/2021.06.20_17h00_ComunicadoTecnicoDiario_Covid19.pdf,86.58256719495716,5,Low,4035.0,0.5053705086211884
AZE,Azerbaijan,2021-02-12,0,0,0,0,8975,0.0,0.64,0.0,885,"V008, V015, V017","Oxford/AstraZeneca, Sinovac, Sputnik V",S011,Government of Azerbaijan,https://koronavirusinfo.az,0.0,3,Low,5294.428571428572,0.0
MDV,Maldives,2021-02-12,27367,27367,0,2040,3300,5.06,5.06,0.0,6105,"V008, V009, V012","Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",S091,Presidency of the Maldives,https://twitter.com/HPA_MV/status/1406663443378176003,100.0,3,Low,3038.333333333333,12.058318412686813
KHM,Cambodia,2021-02-12,1492,1492,0,0,497,0.01,0.01,0.0,30,"V008, V012, V015","Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac",S027,Ministry of Health,https://www.facebook.com/MinistryofHealthofCambodia/posts/4136652739707134,100.0,3,Low,431.3333333333333,33.310991957104555
EST,Estonia,2021-02-12,68042,45890,22152,2335,2179,5.13,3.46,1.67,1643,"V006, V007, V008, V009","Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",S048,National Health Board,https://opendata.digilugu.ee,51.72804532577904,4,Low,1435.2857142857142,3.20243379089386
OWID_SCT,Scotland,2021-02-12,1187454,1173445,14009,60263,55814,21.74,21.48,0.26,10216,"V007, V008, V009","Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",S046,Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare,98.80616475420663,3,Low,27838.14285714286,4.700308390893458
BGR,Bulgaria,2021-02-12,74694,54123,20571,3571,2548,1.07,0.78,0.3,367,"V006, V007, V008, V009","Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",S026,Ministry of Health,https://coronavirus.bg/bg/statistika,61.99212903941024,4,Low,1987.142857142857,3.4112512383859483
LUX,Luxembourg,2021-02-12,0,0,0,0,724,0.0,2.58,0.0,1157,"V007, V008, V009","Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",S087,Government of Luxembourg,https://covid19.public.lu/fr.html,0.0,3,Low,410.4285714285714,0.0
ARG,Argentina,2021-02-12,591632,368023,223609,18704,19133,1.31,0.81,0.49,423,"V008, V012, V017","Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",S006,Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina,39.24048225246792,3,Low,14372.142857142857,3.2339359601914706
CHN,China,2021-02-12,0,0,0,0,1158296,0.0,0.0,0.0,805,"V003, V012, V014, V015","CanSino, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",S031,National Health Commission,http://www.nhc.gov.cn/xcs/yqjzqk/202106/ddd7b535796040ed8b86f9e34fd218bb.shtml,0.0,4,Low,752635.0,0.0
IMN,Isle of Man,2021-02-13,13497,10170,3327,0,378,15.87,11.96,3.91,4445,"V008, V009","Oxford/AstraZeneca, Pfizer/BioNTech",S071,Isle of Man Government,https://covid19.gov.im/general-information/covid-19-vaccination-statistics/,67.28613569321534,2,Low,442.8571428571428,2.800622360524561
OWID_ENG,England,2021-02-13,13165548,12675663,489885,431683,343430,23.39,22.52,0.87,6101,"V007, V008, V009","Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",S046,Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare,96.13523174290764,3,Low,276995.71428571426,2.6085507416782043
MSR,Montserrat,2021-02-13,0,0,0,0,43,0.0,0.0,0.0,8602,V008,Oxford/AstraZeneca,S001,World Health Organization,https://covid19.who.int/,0.0,1,Low,43.0,0.0
FLK,Falkland Islands,2021-02-13,0,0,0,0,189,0.0,0.0,0.0,54264,V008,Oxford/AstraZeneca,S052,Government of the Falkland Islands,https://www.facebook.com/FalkIandsGov/posts/4401230323224594,0.0,1,Low,189.0,0.0
OWID_NIR,Northern Ireland,2021-02-13,420077,391101,28976,3369,13851,22.18,20.65,1.53,7314,"V007, V008, V009","Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",S046,Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare,92.59117210132422,3,Low,11484.714285714286,3.2972526465386105
MEX,Mexico,2021-02-13,726313,640125,86188,311,2302,0.56,0.5,0.07,18,"V003, V008, V009, V015, V017","CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",S093,Secretary of Health,https://www.gob.mx/cms/uploads/attachment/file/647167/2021.06.20_17h00_ComunicadoTecnicoDiario_Covid19.pdf,86.53575473540323,5,Low,3918.0,0.316943246231308
POL,Poland,2021-02-13,2107089,1466439,640650,36080,66562,5.57,3.87,1.69,1759,"V006, V007, V008, V009","Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",S114,Ministry of Health,https://www.gov.pl/web/szczepimysie/raport-szczepien-przeciwko-covid-19,56.31253669603713,4,Low,49992.57142857143,3.1589553170274254
EGY,Egypt,2021-02-13,0,0,0,0,2915,0.0,0.0,0.0,28,"V002, V008, V015, V017","BBIBP-CorV, Oxford/AstraZeneca, Sinovac, Sputnik V",S001,World Health Organization,https://covid19.who.int/,0.0,4,Low,1924.571428571429,0.0
CHL,Chile,2021-02-13,1922023,1866218,55805,29552,185388,10.05,9.76,0.29,9698,"V003, V008, V009, V015","CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",S030,Department of Statistics and Health Information via github.com/juancri/covid19-vaccination,https://www.gob.cl/yomevacuno/,97.00972769526388,4,Low,102162.71428571428,9.645462099048762
HUN,Hungary,2021-02-13,463383,335188,128195,8215,10252,4.8,3.47,1.33,1061,"V006, V007, V008, V009, V012, V017","Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",S066,Government of Hungary,https://koronavirus.gov.hu//cikkek/5-millio-411-ezer-beoltott-202-az-uj-fertozott-elhunyt-9-beteg,61.75429907991933,6,Low,10891.857142857143,2.2124247113079245
LIE,Liechtenstein,2021-02-13,1174,844,330,0,47,3.08,2.21,0.87,1232,"V007, V009","Moderna, Pfizer/BioNTech",S085,Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=FL,60.90047393364929,2,Low,32.857142857142854,4.003407155025554
AUT,Austria,2021-02-13,471319,285350,185969,10477,16941,5.23,3.17,2.06,1881,"V006, V007, V008, V009","Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",S010,Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/,34.827755388119854,4,Low,10701.142857142857,3.594380875797496
BGD,Bangladesh,2021-02-13,736680,736680,0,0,101226,0.45,0.45,0.0,615,V008,Oxford/AstraZeneca,S014,Directorate General of Health Services,http://103.247.238.92/webportal/pages/covid19-vaccination-update.php,100.0,1,Low,42757.71428571428,13.740837269913667
SRB,Serbia,2021-02-13,0,0,0,0,52908,0.0,10.44,0.0,7775,"V008, V009, V012, V017","Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",S126,Government of Serbia,https://vakcinacija.gov.rs/,0.0,4,Low,25188.571428571428,0.0
FRO,Faeroe Islands,2021-02-13,0,0,0,0,112,0.0,8.46,0.0,2292,"V007, V009","Moderna, Pfizer/BioNTech",S051,Government of the Faeroe Islands,https://corona.fo/api,0.0,2,Low,106.28571428571428,0.0
NLD,Netherlands,2021-02-13,0,0,0,0,31000,0.0,3.18,0.0,1809,"V006, V007, V008, V009","Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",S101,RIVM via European CDC,https://www.ecdc.europa.eu/en/publications-data/data-covid-19-vaccination-eu-eea,0.0,4,Low,28941.42857142857,0.0
GRL,Greenland,2021-02-13,0,0,0,0,77,0.0,4.55,0.0,1356,V007,Moderna,S060,Government of Greenland,https://corona.nun.gl/emner/statistik/antal_vaccinerede,0.0,1,Low,77.0,0.0
BOL,Bolivia,2021-02-13,0,0,0,0,730,0.0,0.0,0.0,63,"V008, V009, V012, V017","Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",S021,Ministry of Health,https://www.boliviasegura.gob.bo/index.php/category/estadistica/,0.0,4,Low,477.7142857142857,0.0
OWID_WLS,Wales,2021-02-13,776224,771651,4573,22555,26285,24.62,24.47,0.15,8337,"V007, V008, V009","Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",S046,Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare,99.40737457736722,3,Low,20220.571428571428,3.386264789545286
KAZ,Kazakhstan,2021-02-13,0,0,0,0,1091,0.0,0.07,0.0,58,"V010, V013, V017","QazVac, Sinopharm/HayatVax, Sputnik V",S077,Government of Kazakhstan,https://www.coronavirus2020.kz/,0.0,3,Low,1015.3333333333334,0.0
ARE,United Arab Emirates,2021-02-13,5005264,0,0,103469,114845,50.61,8.46,0.0,11612,"V008, V009, V012, V014, V017","Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V",S145,National Emergency Crisis and Disaster Management Authority,http://covid19.ncema.gov.ae/en,0.0,5,Low,104319.57142857143,2.2944843668585717
CHN,China,2021-02-13,0,0,0,0,1026617,0.0,0.0,0.0,713,"V003, V012, V014, V015","CanSino, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",S031,National Health Commission,http://www.nhc.gov.cn/xcs/yqjzqk/202106/ddd7b535796040ed8b86f9e34fd218bb.shtml,0.0,4,Low,872508.8571428572,0.0
KHM,Cambodia,2021-02-13,0,0,0,0,840,0.0,0.01,0.0,50,"V008, V012, V015","Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac",S027,Ministry of Health,https://www.facebook.com/MinistryofHealthofCambodia/posts/4136652739707134,0.0,3,Low,533.5,0.0
GIB,Gibraltar,2021-02-13,25287,15765,9522,1092,888,75.06,46.79,28.26,26357,V009,Pfizer/BioNTech,S058,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1403686370242084865,39.600380589914366,1,Low,686.5714285714286,3.511685846482382
QAT,Qatar,2021-02-13,0,0,0,0,4286,0.0,0.0,0.0,1488,"V007, V009","Moderna, Pfizer/BioNTech",S116,Ministry of Public Health,https://covid19.moph.gov.qa/EN/Pages/Vaccination-Program-Data.aspx,0.0,2,Low,3267.714285714286,0.0
EST,Estonia,2021-02-13,68333,46022,22311,291,2142,5.15,3.47,1.68,1615,"V006, V007, V008, V009","Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",S048,National Health Board,https://opendata.digilugu.ee,51.52101169006128,4,Low,1692.428571428571,3.1346494373143283
JOR,Jordan,2021-02-13,0,0,0,0,1818,0.0,0.39,0.0,178,"V008, V009, V012, V017","Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",S076,Government of Jordan,https://corona.moh.gov.jo/ar,0.0,4,Low,1586.142857142857,0.0
NPL,Nepal,2021-02-13,0,0,0,0,15236,0.0,0.54,0.0,523,"V008, V012","Oxford/AstraZeneca, Sinopharm/Beijing",S100,Government of Nepal,https://covid19.mohp.gov.np/covid/englishSituationReport/60cdcbdabc01a_SitRep496_COVID-19_19-06-2021_EN.pdf,0.0,2,Low,16787.285714285714,0.0
BMU,Bermuda,2021-02-13,0,0,0,0,430,0.0,13.49,0.0,6905,V009,Pfizer/BioNTech,S019,Government of Bermuda,https://bernews.com/2021/06/june1520215-30pm-video-govt-covid-19-press-conference/,0.0,1,Low,394.4285714285714,0.0
USA,United States,2021-02-13,50641884,37056122,13082172,2231326,1657703,15.14,11.08,3.91,4957,"V006, V007, V009","Johnson&Johnson, Moderna, Pfizer/BioNTech",S146,Centers for Disease Control and Prevention,https://covid.cdc.gov/covid-data-tracker/COVIDData/getAjaxData?id=vaccination_data,64.69632737068385,3,Low,1193871.2857142857,3.2733833520095734
ESP,Spain,2021-02-13,0,0,0,0,64192,0.0,3.04,0.0,1373,"V006, V007, V008, V009","Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",S133,Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210618.ods,0.0,4,Low,57914.857142857145,0.0
PER,Peru,2021-02-13,105714,105714,0,18834,25468,0.32,0.32,0.0,772,"V008, V009, V012","Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",S112,Ministry of Health,https://www.datosabiertos.gob.pe/dataset/vacunaci%C3%B3n-contra-covid-19-ministerio-de-salud-minsa,100.0,3,Low,23777.25,24.091416463287736
ARG,Argentina,2021-02-13,606245,371629,234616,14613,19266,1.34,0.82,0.52,426,"V008, V012, V017","Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",S006,Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina,36.86822072550851,3,Low,17124.428571428572,3.177923116891686
TCA,Turks and Caicos Islands,2021-02-13,0,0,0,0,312,0.0,16.62,0.0,8058,V009,Pfizer/BioNTech,S001,World Health Organization,https://covid19.who.int/,0.0,1,Low,312.0,0.0
