country,date,people_vaccinated_per_hundred,predicted,error,abs error
Morocco,2021-06-10,25.36,26.682107612768878,-1.3221076127688782,1.3221076127688782
Hungary,2021-06-10,55.12,37.74360275478459,17.376397245215408,17.376397245215408
Venezuela,2021-06-10,1.11,14.794588173679134,-13.684588173679135,13.684588173679135
Sudan,2021-06-10,0.95,12.230564242509192,-11.280564242509193,11.280564242509193
Andorra,2021-06-10,39.52,30.418736606211315,9.101263393788688,9.101263393788688
Honduras,2021-06-10,3.94,13.534235157646751,-9.594235157646752,9.594235157646752
Germany,2021-06-10,47.16,31.875316876222758,15.284683123777238,15.284683123777238
Mozambique,2021-06-10,1.02,12.663863174075601,-11.643863174075602,11.643863174075602
Bosnia and Herzegovina,2021-06-10,5.76,15.809250403306432,-10.049250403306432,10.049250403306432
Dominica,2021-06-10,27.85,34.3493484425223,-6.499348442522297,6.499348442522297
Bulgaria,2021-06-10,12.49,23.95357114196619,-11.46357114196619,11.46357114196619
Cook Islands,2021-06-10,54.29,24.363371563193258,29.92662843680674,29.92662843680674
Fiji,2021-06-10,24.41,15.628660350434313,8.781339649565687,8.781339649565687
South Sudan,2021-06-10,0.11,9.220720894647865,-9.110720894647866,9.110720894647866
Zimbabwe,2021-06-10,4.65,15.74331627385951,-11.093316273859509,11.093316273859509
Anguilla,2021-06-10,60.29,48.047309053439676,12.242690946560323,12.242690946560323
French Polynesia,2021-06-10,22.5,23.874150312405792,-1.374150312405792,1.374150312405792
Palestine,2021-06-10,7.32,13.53307983478038,-6.21307983478038,6.21307983478038
Sierra Leone,2021-06-10,0.95,12.07911758718178,-11.129117587181781,11.129117587181781
Pakistan,2021-06-10,3.3,16.33620492142523,-13.036204921425231,13.036204921425231
New Zealand,2021-06-10,10.79,16.570092573000483,-5.780092573000484,5.780092573000484
Seychelles,2021-06-10,71.85,70.90362891353995,0.9463710864600472,0.9463710864600472
Trinidad and Tobago,2021-06-10,10.33,15.92294413764235,-5.59294413764235,5.59294413764235
Faeroe Islands,2021-06-10,48.84,33.60493542953658,15.235064570463422,15.235064570463422
Sint Maarten (Dutch part),2021-06-10,43.28,41.03181938877424,2.248180611225763,2.248180611225763
Greece,2021-06-10,39.63,29.823602754784535,9.806397245215468,9.806397245215468
New Caledonia,2021-06-10,18.86,22.930006168261645,-4.070006168261646,4.070006168261646
Georgia,2021-06-10,4.79,12.480103502674808,-7.690103502674808,7.690103502674808
Mongolia,2021-06-10,57.57,33.29015512535338,24.27984487464662,24.27984487464662
Tuvalu,2021-06-10,20.35,27.1413095427331,-6.791309542733099,6.791309542733099
Slovenia,2021-06-10,36.44,30.403627687033623,6.036372312966375,6.036372312966375
Moldova,2021-06-10,9.36,14.808783829306623,-5.448783829306624,5.448783829306624
Bahamas,2021-06-10,12.32,16.24854137932984,-3.9285413793298396,3.9285413793298396
Monaco,2021-06-10,48.0,36.30353271035976,11.696467289640239,11.696467289640239
Suriname,2021-06-10,15.35,18.214660619858822,-2.8646606198588227,2.8646606198588227
Togo,2021-06-10,3.27,13.328371668649833,-10.058371668649833,10.058371668649833
France,2021-06-10,43.77,30.79430336270931,12.975696637290692,12.975696637290692
Hong Kong,2021-06-10,21.83,21.622023257221475,0.20797674277852352,0.20797674277852352
Burkina Faso,2021-06-10,0.04,24.363371563193258,-24.32337156319326,24.32337156319326
Cyprus,2021-06-10,47.45,30.951248717149173,16.49875128285083,16.49875128285083
Oman,2021-06-10,6.58,21.822990509886584,-15.242990509886583,15.242990509886583
Angola,2021-06-10,2.36,13.838742355873837,-11.478742355873838,11.478742355873838
Chile,2021-06-10,60.33,42.74730611173629,17.582693888263705,17.582693888263705
Norway,2021-06-10,35.76,32.3156556579237,3.444344342076299,3.444344342076299
Finland,2021-06-10,49.12,33.456473429018516,15.663526570981482,15.663526570981482
Vietnam,2021-06-10,1.4,12.694504199716516,-11.294504199716515,11.294504199716515
Greenland,2021-06-10,35.15,26.0688074039731,9.081192596026899,9.081192596026899
South Africa,2021-06-10,2.85,14.883556266287652,-12.033556266287652,12.033556266287652
Namibia,2021-06-10,3.26,11.863247331527202,-8.603247331527202,8.603247331527202
Bahrain,2021-06-10,59.81,43.355110615824614,16.454889384175388,16.454889384175388
Gabon,2021-06-10,0.89,10.98607913900183,-10.09607913900183,10.09607913900183
Saint Lucia,2021-06-10,15.87,22.935308843607185,-7.065308843607186,7.065308843607186
Canada,2021-06-10,63.62,33.83663032773933,29.78336967226067,29.78336967226067
Kazakhstan,2021-06-10,12.63,18.8785927480958,-6.248592748095801,6.248592748095801
Iceland,2021-06-10,58.07,33.717670641394236,24.352329358605765,24.352329358605765
Saint Kitts and Nevis,2021-06-10,40.36,29.360814466012688,10.999185533987312,10.999185533987312
North Macedonia,2021-06-10,12.2,16.536649049792832,-4.3366490497928325,4.3366490497928325
Mexico,2021-06-10,19.75,24.55763723756448,-4.807637237564482,4.807637237564482
United Kingdom,2021-06-10,60.53,52.32940718522269,8.200592814777309,8.200592814777309
Costa Rica,2021-06-10,23.94,24.76366372763069,-0.823663727630688,0.823663727630688
Egypt,2021-06-10,2.76,17.26502385690313,-14.505023856903131,14.505023856903131
Spain,2021-06-10,44.84,31.055090299274273,13.78490970072573,13.78490970072573
Equatorial Guinea,2021-06-10,10.59,14.314627694908285,-3.7246276949082855,3.7246276949082855
Democratic Republic of Congo,2021-06-10,0.03,7.781311465609466,-7.751311465609466,7.751311465609466
Mauritania,2021-06-10,0.81,10.455145632609515,-9.645145632609514,9.645145632609514
Isle of Man,2021-06-10,72.11,53.741031950436195,18.368968049563804,18.368968049563804
Turkey,2021-06-10,22.49,27.442572927470753,-4.952572927470754,4.952572927470754
Mauritius,2021-06-10,19.47,22.442266017976127,-2.9722660179761284,2.9722660179761284
Paraguay,2021-06-10,4.49,14.980578663670446,-10.490578663670446,10.490578663670446
Ireland,2021-06-10,42.53,30.42001509568499,12.10998490431501,12.10998490431501
Mali,2021-06-10,0.57,10.039625289325837,-9.469625289325837,9.469625289325837
Italy,2021-06-10,46.46,30.840249308655235,15.619750691344766,15.619750691344766
Senegal,2021-06-10,2.83,15.4370782022764,-12.6070782022764,12.6070782022764
Bhutan,2021-06-10,62.56,68.6697219037957,-6.109721903795702,6.109721903795702
Laos,2021-06-10,9.6,13.563807409257713,-3.963807409257713,3.963807409257713
Wallis and Futuna,2021-06-10,39.53,43.413339123334694,-3.883339123334693,3.883339123334693
San Marino,2021-06-10,64.14,49.30389105437585,14.836108945624147,14.836108945624147
Cambodia,2021-06-10,16.72,20.057697076632248,-3.3376970766322493,3.3376970766322493
Iran,2021-06-10,4.66,15.856643667981455,-11.196643667981455,11.196643667981455
Malaysia,2021-06-10,8.76,15.63948966954278,-6.87948966954278,6.87948966954278
Qatar,2021-06-10,54.57,28.659931234230267,25.910068765769733,25.910068765769733
Scotland,2021-06-10,63.31,50.29296528946804,13.01703471053196,13.01703471053196
Aruba,2021-06-10,60.9,50.32146124131435,10.578538758685646,10.578538758685646
Belgium,2021-06-10,47.4,31.573738809206308,15.82626119079369,15.82626119079369
Malta,2021-06-10,75.73,46.48065361104207,29.24934638895793,29.24934638895793
Antigua and Barbuda,2021-06-10,35.38,35.48036038999901,-0.10036038999900398,0.10036038999900398
Philippines,2021-06-10,4.23,14.144117141570376,-9.914117141570376,9.914117141570376
Romania,2021-06-10,23.47,28.422681741087633,-4.952681741087634,4.952681741087634
Vanuatu,2021-06-10,0.28,24.363371563193258,-24.083371563193257,24.083371563193257
Israel,2021-06-10,63.26,67.27385847148685,-4.013858471486849,4.013858471486849
Niger,2021-06-10,0.71,10.16181302834529,-9.451813028345288,9.451813028345288
Curacao,2021-06-10,52.89,44.525925527028704,8.364074472971296,8.364074472971296
Cameroon,2021-06-10,0.26,8.6027427630756,-8.3427427630756,8.3427427630756
Saudi Arabia,2021-06-10,0.0,18.949944369322818,-18.949944369322818,18.949944369322818
Estonia,2021-06-10,38.94,32.07530982687514,6.864690173124856,6.864690173124856
Maldives,2021-06-10,58.02,53.524510672766155,4.495489327233848,4.495489327233848
Indonesia,2021-06-10,7.02,20.518629956091434,-13.498629956091435,13.498629956091435
Sweden,2021-06-10,37.32,30.883019578925502,6.436980421074498,6.436980421074498
Barbados,2021-06-10,30.06,35.14080128049912,-5.08080128049912,5.08080128049912
India,2021-06-10,14.08,22.091085857299415,-8.011085857299415,8.011085857299415
Afghanistan,2021-06-10,1.24,14.186528751726929,-12.946528751726929,12.946528751726929
Panama,2021-06-10,17.83,23.204164795146678,-5.3741647951466796,5.3741647951466796
Bolivia,2021-06-10,12.77,18.906655979516305,-6.136655979516306,6.136655979516306
Uganda,2021-06-10,1.7,12.650740089702428,-10.950740089702428,10.950740089702428
Congo,2021-06-10,0.41,8.52029380172155,-8.11029380172155,8.11029380172155
Ecuador,2021-06-10,10.64,19.161357153688254,-8.521357153688253,8.521357153688253
Central African Republic,2021-06-10,0.53,5.158250782364064,-4.628250782364064,4.628250782364064
Sao Tome and Principe,2021-06-10,5.65,15.338125608106527,-9.688125608106526,9.688125608106526
Luxembourg,2021-06-10,41.2,30.33256719311834,10.867432806881663,10.867432806881663
Australia,2021-06-10,18.95,15.081719647846402,3.8682803521535973,3.8682803521535973
Peru,2021-06-10,10.49,17.612889384324237,-7.122889384324237,7.122889384324237
Poland,2021-06-10,40.08,30.525439489478426,9.554560510521572,9.554560510521572
Jordan,2021-06-10,18.6,21.292417834879306,-2.692417834879304,2.692417834879304
Timor,2021-06-10,7.07,9.757543801689948,-2.687543801689948,2.687543801689948
Albania,2021-06-10,17.32,20.18052670984616,-2.860526709846159,2.860526709846159
Jamaica,2021-06-10,5.26,15.09481903707086,-9.83481903707086,9.83481903707086
Zambia,2021-06-10,0.77,8.517043801697682,-7.747043801697682,7.747043801697682
Bangladesh,2021-06-10,3.54,19.202334948746543,-15.662334948746544,15.662334948746544
Bermuda,2021-06-10,64.02,47.91448193372683,16.105518066273163,16.105518066273163
Switzerland,2021-06-10,42.04,28.79752385690311,13.24247614309689,13.24247614309689
Wales,2021-06-10,69.83,54.67756321359141,15.152436786408586,15.152436786408586
China,2021-06-10,43.21,21.359763884502815,21.850236115497186,21.850236115497186
Uzbekistan,2021-06-10,3.58,11.364556052103708,-7.784556052103708,7.784556052103708
Kenya,2021-06-10,1.83,13.475076512229275,-11.645076512229275,11.645076512229275
Macao,2021-06-10,24.0,19.94150081083868,4.058499189161321,4.058499189161321
Serbia,2021-06-10,38.69,36.50572280911949,2.1842771908805076,2.1842771908805076
Jersey,2021-06-10,63.86,59.817145756195856,4.042854243804143,4.042854243804143
Ethiopia,2021-06-10,1.65,9.69425643627773,-8.04425643627773,8.04425643627773
Samoa,2021-06-10,19.33,12.54854878790308,6.781451212096918,6.781451212096918
Iraq,2021-06-10,1.11,13.396361403492797,-12.286361403492798,12.286361403492798
Cayman Islands,2021-06-10,71.41,49.03431721416089,22.375682785839103,22.375682785839103
Czechia,2021-06-10,41.33,29.681600660006563,11.648399339993436,11.648399339993436
Saint Vincent and the Grenadines,2021-06-10,16.6,23.000425056316505,-6.400425056316504,6.400425056316504
Cape Verde,2021-06-10,6.55,12.089814495706126,-5.539814495706126,5.539814495706126
Ukraine,2021-06-10,3.19,14.521383130458723,-11.331383130458724,11.331383130458724
Latvia,2021-06-10,31.57,27.06618778879815,4.503812211201851,4.503812211201851
Kuwait,2021-06-10,19.25,27.977548333015886,-8.727548333015886,8.727548333015886
Madagascar,2021-06-10,0.35,5.163250782456668,-4.813250782456668,4.813250782456668
England,2021-06-10,60.98,52.396036895390694,8.583963104609303,8.583963104609303
Russia,2021-06-10,12.42,24.88801388450283,-12.46801388450283,12.46801388450283
Argentina,2021-06-10,27.0,26.02507799128121,0.9749220087187886,0.9749220087187886
Uruguay,2021-06-10,59.8,36.09179803111998,23.70820196888002,23.70820196888002
Kosovo,2021-06-10,4.15,11.018830572204894,-6.868830572204894,6.868830572204894
Thailand,2021-06-10,5.94,14.125984077631603,-8.185984077631602,8.185984077631602
Lithuania,2021-06-10,42.39,31.841330389736367,10.548669610263634,10.548669610263634
United States,2021-06-10,51.56,42.063367953633374,9.496632046366628,9.496632046366628
Liechtenstein,2021-06-10,41.78,29.917839730997816,11.862160269002185,11.862160269002185
Japan,2021-06-10,12.6,15.541150673679123,-2.9411506736791235,2.9411506736791235
Colombia,2021-06-10,16.93,18.38969234034585,-1.4596923403458497,1.4596923403458497
Belarus,2021-06-10,6.47,20.745303435056595,-14.275303435056596,14.275303435056596
Tajikistan,2021-06-10,0.88,6.228862534453132,-5.348862534453132,5.348862534453132
Cuba,2021-06-10,16.64,9.964692245584544,6.675307754415456,6.675307754415456
Armenia,2021-06-10,1.57,9.910852348400073,-8.340852348400073,8.340852348400073
Malawi,2021-06-10,1.91,12.448513291610492,-10.538513291610492,10.538513291610492
Liberia,2021-06-10,1.26,5.948250782310474,-4.688250782310474,4.688250782310474
El Salvador,2021-06-10,20.05,20.153754840345766,-0.10375484034576488,0.10375484034576488
Libya,2021-06-10,4.63,8.47938475233683,-3.8493847523368308,3.8493847523368308
Taiwan,2021-06-10,3.28,11.150906568262993,-7.870906568262994,7.870906568262994
Curacao,2021-06-11,53.01,44.745000028408086,8.264999971591912,8.264999971591912
Mauritius,2021-06-11,19.47,22.6613405193555,-3.191340519355503,3.191340519355503
Dominican Republic,2021-06-11,38.97,23.407834965552322,15.562165034447677,15.562165034447677
Panama,2021-06-11,18.28,23.423239296526052,-5.143239296526051,5.143239296526051
Slovenia,2021-06-11,36.79,30.622702188412998,6.167297811587002,6.167297811587002
Antigua and Barbuda,2021-06-11,35.38,35.699434891378374,-0.31943489137837133,0.31943489137837133
Scotland,2021-06-11,63.65,50.51203979084741,13.137960209152588,13.137960209152588
Bhutan,2021-06-11,62.56,68.88879640517507,-6.328796405175069,6.328796405175069
Seychelles,2021-06-11,71.85,71.12270341491933,0.7272965850806656,0.7272965850806656
Slovakia,2021-06-11,34.26,30.025879086367947,4.234120913632051,4.234120913632051
Ethiopia,2021-06-11,1.65,9.913330937657104,-8.263330937657104,8.263330937657104
Bolivia,2021-06-11,12.77,19.125730480895673,-6.355730480895673,6.355730480895673
India,2021-06-11,14.31,22.31016035867879,-8.000160358678789,8.000160358678789
Suriname,2021-06-11,15.35,18.433735121238204,-3.0837351212382043,3.0837351212382043
Burkina Faso,2021-06-11,0.04,24.582446064572633,-24.542446064572633,24.542446064572633
Indonesia,2021-06-11,7.19,20.73770445747081,-13.547704457470807,13.547704457470807
Guatemala,2021-06-11,2.95,14.425679063468316,-11.475679063468316,11.475679063468316
Tajikistan,2021-06-11,0.88,6.447937035832506,-5.567937035832506,5.567937035832506
Iran,2021-06-11,4.66,16.07571816936083,-11.41571816936083,11.41571816936083
Serbia,2021-06-11,38.69,36.72479731049886,1.9652026895011403,1.9652026895011403
Central African Republic,2021-06-11,0.53,5.377325283743438,-4.847325283743438,4.847325283743438
Anguilla,2021-06-11,60.79,48.26638355481904,12.523616445180956,12.523616445180956
Laos,2021-06-11,9.74,13.782881910637087,-4.042881910637087,4.042881910637087
Uzbekistan,2021-06-11,3.58,11.583630553483083,-8.003630553483083,8.003630553483083
Argentina,2021-06-11,27.78,26.244152492660593,1.5358475073394082,1.5358475073394082
Bermuda,2021-06-11,64.02,48.1335564351062,15.886443564893796,15.886443564893796
Kosovo,2021-06-11,4.15,11.237905073584269,-7.087905073584269,7.087905073584269
Brazil,2021-06-11,25.04,25.103255738803004,-0.06325573880300439,0.06325573880300439
China,2021-06-11,43.21,21.57883838588219,21.63116161411781,21.63116161411781
Vanuatu,2021-06-11,0.28,24.582446064572633,-24.30244606457263,24.30244606457263
Germany,2021-06-11,47.66,32.094391377602136,15.56560862239786,15.56560862239786
Uganda,2021-06-11,1.7,12.869814591081802,-11.169814591081803,11.169814591081803
Cambodia,2021-06-11,16.97,20.276771578011623,-3.306771578011624,3.306771578011624
Italy,2021-06-11,47.25,31.059323810034616,16.190676189965384,16.190676189965384
Singapore,2021-06-11,42.8,31.49877622627547,11.301223773724526,11.301223773724526
Tuvalu,2021-06-11,20.35,27.360384044112475,-7.010384044112474,7.010384044112474
Faeroe Islands,2021-06-11,48.84,33.82400993091595,15.015990069084054,15.015990069084054
Sri Lanka,2021-06-11,10.07,20.154371769320615,-10.084371769320615,10.084371769320615
Wales,2021-06-11,70.01,54.896637714970794,15.113362285029211,15.113362285029211
Grenada,2021-06-11,16.37,22.813520983117325,-6.443520983117324,6.443520983117324
Senegal,2021-06-11,2.83,15.656152703655774,-12.826152703655774,12.826152703655774
Iraq,2021-06-11,1.11,13.615435904872172,-12.505435904872172,12.505435904872172
Fiji,2021-06-11,24.41,15.847734851813687,8.562265148186313,8.562265148186313
Honduras,2021-06-11,4.06,13.753309659026126,-9.693309659026127,9.693309659026127
Cuba,2021-06-11,17.05,10.183766746963919,6.866233253036082,6.866233253036082
Somalia,2021-06-11,0.82,8.869540334796316,-8.049540334796315,8.049540334796315
Kazakhstan,2021-06-11,12.87,19.097667249475176,-6.227667249475177,6.227667249475177
Saint Vincent and the Grenadines,2021-06-11,16.6,23.219499557695872,-6.619499557695871,6.619499557695871
Sint Maarten (Dutch part),2021-06-11,45.57,41.250893890153606,4.319106109846395,4.319106109846395
Zimbabwe,2021-06-11,4.65,15.962390775238884,-11.312390775238883,11.312390775238883
Gibraltar,2021-06-11,116.11,95.77489971868843,20.33510028131157,20.33510028131157
Finland,2021-06-11,49.54,33.67554793039788,15.864452069602116,15.864452069602116
Georgia,2021-06-11,4.94,12.699178004054183,-7.759178004054182,7.759178004054182
Turks and Caicos Islands,2021-06-11,53.62,43.410944494807566,10.209055505192431,10.209055505192431
Venezuela,2021-06-11,2.07,15.013662675058509,-12.943662675058508,12.943662675058508
Bulgaria,2021-06-11,12.58,24.172645643345565,-11.592645643345564,11.592645643345564
